ID,Name,Team,From,To
71597,Joel Coleman,Oldham,2013-08-01,2016-06-01
133485,Ben Nelson,Doncaster,2023-01-01,2023-05-01
133485,Ben Nelson,Rochdale,2022-07-01,2023-01-01
133485,Ben Nelson,Leicester ,2020-09-01,2024-02-01
144408,Willy Kambwala,Man Utd ,2021-08-01,2024-02-01
94294,Elliot Embleton,Derby,2023-09-01,2024-01-01
94294,Elliot Embleton,Blackpool,2021-02-01,2021-06-01
94294,Elliot Embleton,Grimsby,2018-08-01,2019-07-01
57822,Alphonse Areola,West Ham,2022-06-01,2024-02-01
57822,Alphonse Areola,West Ham,2021-07-01,2022-06-01
57822,Alphonse Areola,Fulham,2020-09-01,2021-06-01
57822,Alphonse Areola,Real Madrid,2019-09-01,2020-07-01
57822,Alphonse Areola,Villarreal,2015-07-01,2016-06-01
57822,Alphonse Areola,Bastia,2014-08-01,2015-06-01
57822,Alphonse Areola,Paris St-G.,2010-08-01,2022-06-01
185326,Fraser Needham,Newport Co,2023-10-01,2024-02-01
73572,Courtney Baker Richardson,Crewe,2022-07-01,2024-02-01
73572,Courtney Baker Richardson,Newport Co,2021-06-01,2022-07-01
73572,Courtney Baker Richardson,Barnet,2021-01-01,2021-06-01
73572,Courtney Baker Richardson,Barrow,2020-10-01,2021-06-01
73572,Courtney Baker Richardson,Accrington,2019-08-01,2020-07-01
73572,Courtney Baker Richardson,Swansea ,2017-08-01,2020-08-01
73572,Courtney Baker Richardson,Leamington,2017-07-01,2017-08-01
73572,Courtney Baker Richardson,Redditch,2015-01-01,2017-07-01
73572,Courtney Baker Richardson,Nuneaton,2014-11-01,2015-01-01
73572,Courtney Baker Richardson,Tamworth,2014-02-01,2014-06-01
73572,Courtney Baker Richardson,Coventry,2013-07-01,2014-11-01
143671,Ethan Ingram,Salford,2023-09-01,2024-02-01
143671,Ethan Ingram,West Brom,2021-07-01,2024-02-01
166501,Harvey Kirby Moore,Shrewsbury,2022-08-01,2024-02-01
90264,Harrison Chapman,Bradford,2022-07-01,2024-02-01
90264,Harrison Chapman,Burton,2022-01-01,2022-05-01
90264,Harrison Chapman,Burton,2021-08-01,2022-01-01
90264,Harrison Chapman,Shrewsbury,2021-01-01,2021-06-01
90264,Harrison Chapman,Blackburn,2019-01-01,2022-07-01
90264,Harrison Chapman,Blackburn,2017-08-01,2018-06-01
90264,Harrison Chapman,Barnsley,2016-02-01,2016-06-01
90264,Harrison Chapman,Sheff Utd,2015-07-01,2017-06-01
166801,Matthew Baker,Newport Co,2023-09-01,2024-02-01
166801,Matthew Baker,Newport Co,2023-01-01,2023-05-01
166801,Matthew Baker,Stoke,2022-09-01,2024-02-01
56147,Stuart Dallas,Leeds,2015-08-01,2024-02-01
56147,Stuart Dallas,Northampton,2013-10-01,2013-12-01
56147,Stuart Dallas,Brentford,2012-08-01,2015-08-01
107153,Pol Valentin,Sheff Wed,2023-07-01,2024-02-01
107153,Pol Valentin,Sp. Gijon,2022-07-01,2023-07-01
107153,Pol Valentin,Fuenlabrada,2020-08-01,2022-07-01
107153,Pol Valentin,Gimnastic,2017-08-01,2020-08-01
110247,Matthew Virtue,Lincoln,2022-09-01,2023-05-01
110247,Matthew Virtue,Blackpool,2019-01-01,2024-02-01
110247,Matthew Virtue,Notts Co,2018-01-01,2018-06-01
105851,Joel Latibeaudiere,Coventry,2023-07-01,2024-02-01
105851,Joel Latibeaudiere,Swansea,2020-10-01,2023-07-01
105851,Joel Latibeaudiere,FC Twente,2019-09-01,2020-07-01
89679,Liam Walsh,Hull,2022-01-01,2022-05-01
89679,Liam Walsh,Swansea,2021-07-01,2024-02-01
89679,Liam Walsh,Coventry,2019-09-01,2020-07-01
89679,Liam Walsh,Bristol C,2018-01-01,2021-07-01
89679,Liam Walsh,Birmingham,2017-08-01,2017-10-01
89679,Liam Walsh,Everton ,2017-02-01,2018-01-01
89679,Liam Walsh,Yeovil,2016-01-01,2016-06-01
111462,Ryan Giles,Hull,2024-01-01,2024-02-01
111462,Ryan Giles,Luton,2023-07-01,2024-02-01
111462,Ryan Giles,Middlesbrough,2022-07-01,2023-06-01
111462,Ryan Giles,Blackburn,2022-01-01,2022-05-01
111462,Ryan Giles,Cardiff,2021-07-01,2022-01-01
111462,Ryan Giles,Rotherham,2021-01-01,2021-06-01
111462,Ryan Giles,Coventry,2020-07-01,2021-01-01
111462,Ryan Giles,Coventry,2020-01-01,2020-07-01
111462,Ryan Giles,Shrewsbury,2019-07-01,2020-01-01
111462,Ryan Giles,Telford,2018-03-01,2018-06-01
168693,Aidan Harris,Newcastle,2023-09-01,2024-02-01
168693,Aidan Harris,N'castle ,2022-10-01,2024-02-01
94329,Yves Bissouma,Tottenham,2022-06-01,2024-02-01
94329,Yves Bissouma,Brighton,2018-07-01,2022-06-01
94329,Yves Bissouma,Lille,2016-07-01,2018-07-01
136718,Junior Tchamadeu,Stoke,2023-09-01,2024-02-01
136718,Junior Tchamadeu,Colchester,2020-12-01,2023-09-01
146360,Joao Gomes,Wolves,2023-01-01,2024-02-01
146360,Joao Gomes,Flamengo,2020-01-01,2023-01-01
90653,Daniel Udoh,Shrewsbury,2019-07-01,2024-02-01
90653,Daniel Udoh,Telford,2018-08-01,2019-07-01
90653,Daniel Udoh,Leamington,2018-01-01,2018-06-01
90653,Daniel Udoh,Chester,2017-12-01,2018-01-01
90653,Daniel Udoh,Solihull M,2017-02-01,2017-06-01
125532,James Norris,Tranmere,2023-09-01,2024-02-01
125532,James Norris,Liverpool ,2018-09-01,2024-02-01
56212,Tom Barkhuizen,Derby,2022-07-01,2024-02-01
56212,Tom Barkhuizen,Preston,2017-01-01,2022-07-01
56212,Tom Barkhuizen,Morecambe,2015-05-01,2017-01-01
56212,Tom Barkhuizen,Morecambe,2014-10-01,2014-11-01
56212,Tom Barkhuizen,Fleetwood,2012-08-01,2013-01-01
56212,Tom Barkhuizen,Hereford.,2011-08-01,2012-05-01
187415,Connor Falls,Huddersfield,2023-12-01,2024-02-01
187415,Connor Falls,Harrogate,2023-12-01,2024-02-01
44501,Tim Krul,Luton,2023-08-01,2024-02-01
44501,Tim Krul,Norwich,2018-07-01,2023-08-01
44501,Tim Krul,Brighton,2017-08-01,2018-07-01
44501,Tim Krul,Brighton ,2017-08-01,2018-07-01
44501,Tim Krul,AZ Alkmaar,2017-01-01,2017-06-01
44501,Tim Krul,Ajax,2016-08-01,2017-01-01
44501,Tim Krul,Carlisle,2008-11-01,2009-01-01
44501,Tim Krul,Falkirk,2007-08-01,2008-01-01
165962,Gabriel Overton,Peterborough,2022-08-01,2024-02-01
135044,Harry Lee,Exeter,2020-10-01,2024-02-01
144538,Rafferty Pedder,Oxford C,2023-09-01,2023-12-01
144538,Rafferty Pedder,QPR,2023-08-01,2024-02-01
144538,Rafferty Pedder,Tottenham ,2021-07-01,2024-02-01
163478,Thomas Wilson Brown,Leicester ,2022-08-01,2024-02-01
163478,Thomas Wilson Brown,Leicester,2022-07-01,2024-02-01
84397,Shayne Lavery,Blackpool,2021-06-01,2024-02-01
84397,Shayne Lavery,Linfield,2019-07-01,2021-06-01
84397,Shayne Lavery,Falkirk,2019-01-01,2019-05-01
84397,Shayne Lavery,Everton ,2017-10-01,2019-06-01
84397,Shayne Lavery,Everton,2017-01-01,2019-07-01
84397,Shayne Lavery,Glenavon,2015-01-01,2017-01-01
126499,Harrison Ashby,Swansea,2023-08-01,2024-02-01
126499,Harrison Ashby,Newcastle,2023-01-01,2024-02-01
43055,Sam Baldock,Oxford,2022-02-01,2024-02-01
43055,Sam Baldock,Derby,2021-08-01,2022-02-01
43055,Sam Baldock,Reading,2018-07-01,2021-08-01
43055,Sam Baldock,Brighton,2014-08-01,2018-07-01
43055,Sam Baldock,Bristol C,2012-08-01,2014-08-01
43055,Sam Baldock,West Ham,2011-08-01,2012-08-01
41869,Tom Heaton,Man Utd,2021-07-01,2024-02-01
41869,Tom Heaton,Aston Villa,2019-08-01,2021-07-01
41869,Tom Heaton,Burnley,2013-05-01,2019-08-01
41869,Tom Heaton,Bristol C,2012-07-01,2013-05-01
41869,Tom Heaton,Cardiff,2010-06-01,2012-07-01
41869,Tom Heaton,Wycombe,2010-02-01,2010-06-01
41869,Tom Heaton,Rochdale,2009-11-01,2010-02-01
41869,Tom Heaton,QPR,2009-08-01,2009-11-01
41869,Tom Heaton,Cardiff,2008-07-01,2009-05-01
41869,Tom Heaton,Swindon,2005-08-01,2006-01-01
181303,Alex Giles,Gillingham,2023-07-01,2024-02-01
181483,Kai Payne,Wigan,2023-07-01,2024-02-01
133491,Luke Mbete,Bolton,2023-01-01,2023-05-01
133491,Luke Mbete,Huddersfield,2022-09-01,2023-01-01
133491,Luke Mbete,Man City ,2020-09-01,2022-08-01
123999,Regan Riley,Norwich,2021-02-01,2024-02-01
123999,Regan Riley,Bolton,2019-07-01,2021-02-01
180165,Trialist G,Northampton,2023-07-01,2024-02-01
186219,Patrick Casey,Charlton,2022-10-01,2024-02-01
78528,Omar Sowunmi,Sutton Utd,2023-06-01,2024-02-01
78528,Omar Sowunmi,Bromley,2021-08-01,2023-06-01
78528,Omar Sowunmi,Colchester,2019-07-01,2021-08-01
78528,Omar Sowunmi,Yeovil,2015-06-01,2019-07-01
78528,Omar Sowunmi,Lowestoft,2015-01-01,2015-02-01
78528,Omar Sowunmi,Braintree,2014-10-01,2015-01-01
46036,Joe Garner,Oldham,2024-01-01,2024-02-01
46036,Joe Garner,Carlisle,2023-01-01,2024-01-01
46036,Joe Garner,Fleetwood,2021-08-01,2023-01-01
46036,Joe Garner,Wigan,2018-08-01,2021-01-01
46036,Joe Garner,Ipswich,2017-06-01,2018-08-01
46036,Joe Garner,Rangers,2016-08-01,2017-06-01
46036,Joe Garner,Preston,2013-01-01,2016-08-01
46036,Joe Garner,Carlisle,2012-09-01,2012-12-01
46036,Joe Garner,Watford,2011-08-01,2013-01-01
46036,Joe Garner,Scunthorpe,2011-01-01,2011-05-01
46036,Joe Garner,Huddersfield,2010-07-01,2011-01-01
46036,Joe Garner,Nottm Forest,2008-07-01,2011-08-01
46036,Joe Garner,Carlisle,2007-08-01,2008-07-01
46036,Joe Garner,Carlisle,2007-01-01,2007-05-01
163877,Wilson Odobert,Burnley,2023-08-01,2024-02-01
163877,Wilson Odobert,Troyes,2022-07-01,2023-08-01
96855,Stephy Mavididi,Leicester,2023-07-01,2024-02-01
96855,Stephy Mavididi,Montpellier,2020-07-01,2023-07-01
96855,Stephy Mavididi,Dijon,2019-08-01,2020-07-01
96855,Stephy Mavididi,Juventus,2018-08-01,2020-07-01
96855,Stephy Mavididi,Charlton,2018-01-01,2018-06-01
96855,Stephy Mavididi,Preston,2017-07-01,2018-01-01
96855,Stephy Mavididi,Charlton,2017-01-01,2017-03-01
96855,Stephy Mavididi,Arsenal,2016-09-01,2018-08-01
124213,Ben Chrisene,Blackburn,2024-01-01,2024-02-01
124213,Ben Chrisene,Kilmarnock,2022-08-01,2023-01-01
124213,Ben Chrisene,Aston Villa,2020-08-01,2024-02-01
124213,Ben Chrisene,Exeter,2019-08-01,2020-08-01
44062,Wayne Hennessey,Nottm Forest,2022-07-01,2024-02-01
44062,Wayne Hennessey,Burnley,2021-07-01,2022-07-01
44062,Wayne Hennessey,Crystal Palace,2014-01-01,2021-07-01
44062,Wayne Hennessey,Yeovil,2013-08-01,2013-11-01
44062,Wayne Hennessey,Stockport,2007-01-01,2007-04-01
44062,Wayne Hennessey,Bristol C,2006-08-01,2006-09-01
143685,Tarrelle Whittaker,Wealdstone,2023-02-01,2023-05-01
143685,Tarrelle Whittaker,Swansea,2021-07-01,2024-02-01
137793,Mustafa Hussein,Crawley,2021-02-01,2024-02-01
38296,Colin Doyle,Bradford,2022-07-01,2024-02-01
38296,Colin Doyle,Kilmarnock,2021-07-01,2022-07-01
38296,Colin Doyle,Kilmarnock,2020-08-01,2021-06-01
38296,Colin Doyle,Hearts,2018-07-01,2021-07-01
38296,Colin Doyle,Bradford,2016-07-01,2018-07-01
38296,Colin Doyle,Blackpool,2015-06-01,2016-07-01
38296,Colin Doyle,Coventry,2010-08-01,2010-08-01
38296,Colin Doyle,Millwall,2005-12-01,2006-05-01
38296,Colin Doyle,Millwall,2005-11-01,2005-12-01
38296,Colin Doyle,Nottm Forest,2004-12-01,2005-05-01
38296,Colin Doyle,Chester,2004-10-01,2004-11-01
125133,Kai Corbett,Peterborough,2021-11-01,2024-02-01
172836,Michael Dacosta Gonzalez,Bournemouth,2023-01-01,2024-02-01
137232,Stephen Mc Mullan,Fleetwood,2022-07-01,2024-02-01
137232,Stephen Mc Mullan,Warrenpoint T,2020-08-01,2024-02-01
118641,Jacob Ramsey,A Villa ,2020-09-01,2024-02-01
118641,Jacob Ramsey,Doncaster,2020-01-01,2020-07-01
123836,Samuel Silvera,Middlesbrough,2023-07-01,2024-02-01
123836,Samuel Silvera,Central Coast M,2022-07-01,2023-07-01
123836,Samuel Silvera,Newcastle Jets,2021-08-01,2022-06-01
123836,Samuel Silvera,Pacos Ferreira,2020-09-01,2022-07-01
123836,Samuel Silvera,Central Coast M,2019-07-01,2020-09-01
89699,Rob Hunt,Leyton Orient,2022-07-01,2024-02-01
89699,Rob Hunt,Swindon,2019-06-01,2022-07-01
89699,Rob Hunt,Oldham,2017-07-01,2019-06-01
89699,Rob Hunt,Oldham,2017-01-01,2017-05-01
89699,Rob Hunt,Brighton,2015-07-01,2017-07-01
89699,Rob Hunt,Brighton ,2015-06-01,2017-07-01
149117,Louie Turner,Mansfield,2022-01-01,2024-02-01
183933,Harry Gray,Swindon,2023-10-01,2024-02-01
132405,Mykola Kukharevych,Swansea,2023-07-01,2024-02-01
132405,Mykola Kukharevych,Hibernian,2022-09-01,2023-05-01
132405,Mykola Kukharevych,O-H Leuven,2022-07-01,2023-07-01
132405,Mykola Kukharevych,O-H Leuven,2021-08-01,2022-05-01
132405,Mykola Kukharevych,Troyes,2021-07-01,2023-07-01
132405,Mykola Kukharevych,Rukh Vynnyky,2020-02-01,2021-07-01
102683,Joseph Tomlinson,MK Dons,2023-09-01,2024-02-01
102683,Joseph Tomlinson,Swindon,2023-01-01,2023-05-01
102683,Joseph Tomlinson,Swindon,2022-01-01,2022-05-01
102683,Joseph Tomlinson,Peterborough,2021-07-01,2023-09-01
102683,Joseph Tomlinson,Eastleigh,2020-07-01,2021-07-01
102683,Joseph Tomlinson,Hungerford,2019-07-01,2020-07-01
102683,Joseph Tomlinson,Bognor Regis,2018-08-01,2019-01-01
102683,Joseph Tomlinson,Yeovil,2016-07-01,2017-06-01
46001,Alex Pearce,AFC W'bledon,2022-06-01,2024-02-01
46001,Alex Pearce,Millwall,2019-07-01,2022-06-01
46001,Alex Pearce,Millwall,2019-01-01,2019-05-01
46001,Alex Pearce,Bristol C,2016-01-01,2016-06-01
46001,Alex Pearce,Derby,2015-06-01,2019-07-01
46001,Alex Pearce,Southampton,2008-10-01,2008-12-01
46001,Alex Pearce,Norwich,2008-01-01,2008-04-01
46001,Alex Pearce,Bournemouth,2007-11-01,2008-01-01
46001,Alex Pearce,Northampton,2007-02-01,2007-05-01
57881,Andrew Hughes,Preston,2018-06-01,2024-02-01
57881,Andrew Hughes,Peterborough,2016-06-01,2018-06-01
57881,Andrew Hughes,Newport Co,2010-08-01,2016-06-01
56263,Antoni Sarcevic,Stockport,2021-10-01,2024-02-01
56263,Antoni Sarcevic,Bolton,2020-07-01,2021-10-01
56263,Antoni Sarcevic,Plymouth,2017-01-01,2020-07-01
56263,Antoni Sarcevic,Shrewsbury,2016-07-01,2017-01-01
56263,Antoni Sarcevic,Fleetwood,2013-06-01,2016-07-01
56263,Antoni Sarcevic,Chester,2011-11-01,2013-06-01
135645,Sam Cornish,Colchester,2021-05-01,2024-02-01
135645,Sam Cornish,Maldon & T,2020-07-01,2021-04-01
79779,Gethin Jones,Bolton,2020-08-01,2024-02-01
79779,Gethin Jones,Carlisle,2019-09-01,2020-08-01
79779,Gethin Jones,Mansfield,2019-01-01,2019-05-01
79779,Gethin Jones,Fleetwood,2018-01-01,2019-09-01
79779,Gethin Jones,Barnsley,2017-01-01,2017-05-01
79779,Gethin Jones,Plymouth,2015-03-01,2015-05-01
79779,Gethin Jones,Everton,2014-07-01,2018-01-01
125084,Jaden Philogene,Hull,2023-09-01,2024-02-01
125084,Jaden Philogene,Cardiff,2022-07-01,2023-05-01
125084,Jaden Philogene,Stoke,2022-01-01,2022-05-01
169532,Koby Mottoh,Portsmouth,2022-11-01,2024-02-01
145221,James Gale,Guiseley,2022-02-01,2022-06-01
145221,James Gale,Mansfield,2021-10-01,2024-02-01
48971,Danny Welbeck,Brighton,2020-10-01,2024-02-01
48971,Danny Welbeck,Watford,2019-08-01,2020-10-01
48971,Danny Welbeck,Arsenal,2014-09-01,2019-08-01
48971,Danny Welbeck,Sunderland,2010-08-01,2011-05-01
48971,Danny Welbeck,Preston,2010-01-01,2010-06-01
108814,Rob Atkinson,Bristol C,2021-07-01,2024-02-01
108814,Rob Atkinson,Eastleigh,2020-01-01,2020-08-01
108814,Rob Atkinson,Oxford,2020-01-01,2021-07-01
108814,Rob Atkinson,Eastleigh,2019-07-01,2020-01-01
108814,Rob Atkinson,Braintree,2019-01-01,2019-05-01
110109,Tom Pearce,Wigan,2019-08-01,2024-02-01
110109,Tom Pearce,Scunthorpe,2019-01-01,2019-05-01
81241,Keshi Anderson,Birmingham,2023-07-01,2024-02-01
81241,Keshi Anderson,Blackpool,2020-07-01,2023-07-01
81241,Keshi Anderson,Swindon,2018-08-01,2020-07-01
81241,Keshi Anderson,Swindon,2018-01-01,2018-06-01
81241,Keshi Anderson,Swindon,2017-08-01,2018-01-01
81241,Keshi Anderson,Northampton,2017-01-01,2017-05-01
81241,Keshi Anderson,Bolton,2016-08-01,2017-01-01
81241,Keshi Anderson,Doncaster,2015-09-01,2015-11-01
81241,Keshi Anderson,Crystal Palace,2015-02-01,2018-01-01
51705,Frank Nouble,Yeovil,2023-11-01,2024-02-01
51705,Frank Nouble,Torquay,2023-03-01,2023-05-01
51705,Frank Nouble,Leyton Orient,2022-01-01,2022-05-01
51705,Frank Nouble,Colchester,2021-07-01,2024-02-01
51705,Frank Nouble,Colchester,2021-02-01,2021-06-01
51705,Frank Nouble,Plymouth,2020-08-01,2021-07-01
51705,Frank Nouble,Colchester,2018-07-01,2020-08-01
51705,Frank Nouble,Newport Co,2017-07-01,2018-07-01
51705,Frank Nouble,Southend,2017-01-01,2017-07-01
51705,Frank Nouble,Gillingham,2016-10-01,2017-01-01
51705,Frank Nouble,Coventry,2015-01-01,2015-07-01
51705,Frank Nouble,Coventry,2014-09-01,2015-01-01
51705,Frank Nouble,Ipswich,2013-01-01,2015-11-01
51705,Frank Nouble,Wolves,2012-06-01,2013-01-01
51705,Frank Nouble,Barnsley,2012-03-01,2012-04-01
51705,Frank Nouble,Gillingham,2011-09-01,2011-12-01
51705,Frank Nouble,Charlton,2011-03-01,2011-05-01
51705,Frank Nouble,Barnsley,2011-01-01,2011-03-01
51705,Frank Nouble,Swansea,2010-09-01,2010-10-01
51705,Frank Nouble,Swindon,2010-03-01,2010-06-01
51705,Frank Nouble,West Brom,2010-02-01,2010-03-01
51705,Frank Nouble,West Ham,2009-07-01,2012-06-01
96090,Rekeem Harper,Burton,2023-06-01,2024-02-01
96090,Rekeem Harper,Exeter,2022-08-01,2023-05-01
96090,Rekeem Harper,Crewe,2022-01-01,2022-05-01
96090,Rekeem Harper,Ipswich,2021-06-01,2023-06-01
96090,Rekeem Harper,Birmingham,2021-01-01,2021-06-01
96090,Rekeem Harper,Blackburn,2017-08-01,2018-01-01
143863,Kelly N Mai,Salford,2021-08-01,2024-02-01
185695,Conor Lewis,Bolton,2023-11-01,2024-02-01
136750,Alex Robertson,Portsmouth,2023-08-01,2024-02-01
136750,Alex Robertson,Man City,2022-12-01,2024-02-01
136750,Alex Robertson,Ross County,2021-07-01,2022-01-01
136750,Alex Robertson,Man City ,2020-12-01,2024-02-01
56987,Ross Barkley,Luton,2023-08-01,2024-02-01
56987,Ross Barkley,Nice,2022-09-01,2023-08-01
56987,Ross Barkley,Aston Villa,2020-09-01,2021-06-01
56987,Ross Barkley,Chelsea,2018-01-01,2022-09-01
56987,Ross Barkley,Leeds,2013-01-01,2013-02-01
56987,Ross Barkley,Sheff Wed,2012-09-01,2012-11-01
65448,Louis Thompson,Stevenage,2023-07-01,2024-02-01
65448,Louis Thompson,Portsmouth,2021-08-01,2023-07-01
65448,Louis Thompson,MK Dons,2020-08-01,2021-06-01
65448,Louis Thompson,MK Dons,2020-01-01,2020-07-01
65448,Louis Thompson,Shrewsbury,2019-08-01,2020-01-01
65448,Louis Thompson,Swindon,2016-02-01,2016-06-01
65448,Louis Thompson,Swindon,2015-09-01,2016-01-01
65448,Louis Thompson,Swindon,2014-09-01,2015-05-01
129525,Thomas Mehew,Chippenham,2022-11-01,2023-01-01
129525,Thomas Mehew,Bath City,2020-11-01,2021-01-01
129525,Thomas Mehew,Bristol R,2019-07-01,2024-02-01
116541,Luke Jephcott,Newport Co,2024-01-01,2024-02-01
116541,Luke Jephcott,St Johnstone,2023-07-01,2024-01-01
116541,Luke Jephcott,Swindon,2022-09-01,2023-05-01
116541,Luke Jephcott,Plymouth,2018-07-01,2023-07-01
72606,Jordan Hugill,Rotherham,2023-01-01,2024-02-01
72606,Jordan Hugill,Cardiff,2022-01-01,2022-05-01
72606,Jordan Hugill,West Brom,2021-08-01,2022-01-01
72606,Jordan Hugill,Norwich,2020-08-01,2023-01-01
72606,Jordan Hugill,QPR,2019-07-01,2020-08-01
72606,Jordan Hugill,Middlesbrough,2018-08-01,2019-05-01
72606,Jordan Hugill,West Ham,2018-01-01,2020-08-01
72606,Jordan Hugill,Hartlepool,2015-03-01,2015-05-01
72606,Jordan Hugill,Tranmere,2015-02-01,2015-03-01
72606,Jordan Hugill,Preston,2014-06-01,2018-01-01
72606,Jordan Hugill,Gateshead,2013-07-01,2013-10-01
72606,Jordan Hugill,Port Vale,2013-07-01,2014-06-01
104544,Ethan Erhahon,Lincoln,2023-01-01,2024-02-01
104544,Ethan Erhahon,Barnsley,2020-01-01,2020-05-01
104544,Ethan Erhahon,St Mirren ,2018-08-01,2020-01-01
104544,Ethan Erhahon,St Mirren,2017-06-01,2023-01-01
90383,Ruben Dias,Man City,2020-09-01,2024-02-01
90383,Ruben Dias,Benfica,2016-03-01,2020-09-01
71215,Shaun Rooney,Fleetwood,2022-05-01,2024-02-01
71215,Shaun Rooney,St Johnstone,2020-07-01,2022-05-01
71215,Shaun Rooney,Inverness CT,2018-07-01,2020-07-01
71215,Shaun Rooney,Queen of Sth,2017-07-01,2018-07-01
71215,Shaun Rooney,York,2016-05-01,2017-07-01
71215,Shaun Rooney,Dunfermline,2015-09-01,2016-05-01
71215,Shaun Rooney,Queen's Park,2013-07-01,2015-09-01
135166,Rasmus Hojlund,Man Utd,2023-08-01,2024-02-01
135166,Rasmus Hojlund,Atalanta,2022-08-01,2023-08-01
135166,Rasmus Hojlund,Sturm Graz,2022-01-01,2022-08-01
135166,Rasmus Hojlund,Copenhagen,2020-10-01,2022-01-01
123372,George Tanner,Bristol C,2021-08-01,2024-02-01
123372,George Tanner,Carlisle,2020-08-01,2021-08-01
123372,George Tanner,Salford,2020-01-01,2020-07-01
123372,George Tanner,Morecambe,2019-08-01,2020-01-01
123372,George Tanner,Morecambe,2019-08-01,2019-08-01
158056,Kim Ji Soo,Brentford,2023-06-01,2024-02-01
158056,Kim Ji Soo,Seongnam,2022-02-01,2023-06-01
51215,Danny Mayor,Fleetwood,2023-06-01,2024-02-01
51215,Danny Mayor,Plymouth,2019-07-01,2023-06-01
51215,Danny Mayor,Bury,2014-05-01,2019-07-01
51215,Danny Mayor,Bury,2013-08-01,2014-05-01
51215,Danny Mayor,Southend,2013-02-01,2013-03-01
51215,Danny Mayor,Sheff Wed,2012-07-01,2014-05-01
51215,Danny Mayor,Tranmere,2009-01-01,2009-06-01
51215,Danny Mayor,Preston,2008-07-01,2012-07-01
116452,Liam Shaw,Wigan,2023-07-01,2024-02-01
116452,Liam Shaw,Morecambe,2022-09-01,2023-05-01
116452,Liam Shaw,Motherwell,2022-01-01,2022-05-01
116452,Liam Shaw,Celtic II,2021-08-01,2023-07-01
116452,Liam Shaw,Celtic,2021-06-01,2024-02-01
116452,Liam Shaw,Chesterfield,2019-11-01,2020-01-01
116452,Liam Shaw,Sheff Wed,2018-10-01,2021-06-01
114844,Jay Williams,Crawley,2023-07-01,2024-02-01
114844,Jay Williams,Banbury,2021-10-01,2023-07-01
114844,Jay Williams,Harrogate,2021-01-01,2021-07-01
114844,Jay Williams,Kettering,2020-11-01,2021-01-01
114844,Jay Williams,Wealdstone,2020-09-01,2020-11-01
114844,Jay Williams,Kettering,2019-12-01,2020-07-01
114844,Jay Williams,Kettering,2019-09-01,2019-12-01
114844,Jay Williams,Northampton,2018-08-01,2020-09-01
146951,Alfie Clark,Larkhall,2021-11-01,2022-07-01
117769,Gonzalo Montiel,Nottm Forest,2023-08-01,2024-02-01
117769,Gonzalo Montiel,Sevilla,2021-08-01,2024-02-01
117769,Gonzalo Montiel,River Plate,2015-10-01,2021-08-01
94572,Jimmy Ball,AFC W'bledon,2023-07-01,2024-02-01
94572,Jimmy Ball,Rochdale,2022-01-01,2023-07-01
94572,Jimmy Ball,Solihull M,2019-10-01,2022-01-01
94572,Jimmy Ball,Ebbsfleet,2019-07-01,2019-10-01
94572,Jimmy Ball,Stevenage,2018-05-01,2019-07-01
94572,Jimmy Ball,Stockport,2016-09-01,2018-05-01
94572,Jimmy Ball,Stalybridge,2016-07-01,2016-09-01
143727,Cameron Wilson,Scunthorpe,2021-07-01,2024-02-01
51104,David Cornell,Preston,2022-06-01,2024-02-01
